

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
361.758  000.057  000.057: sourcing /Users/israel/.vim/bundle/sintax/ftdetect/sintax.vim
362.174  000.056  000.056: sourcing /Users/israel/.vim/bundle/vimlispy/ftdetect/vimlispy.vim
362.407  000.101  000.101: sourcing /Users/israel/.vim/bundle/vimoutliner/ftdetect/votl.vim
362.617  000.052  000.052: sourcing /Users/israel/.vim/bundle/vimregstyle/ftdetect/vrs.vim
362.993  000.161  000.161: sourcing /Users/israel/.vim/symlinks/asciidoc/ftdetect/asciidoc_filetype.vim
363.304  000.141  000.141: sourcing /Users/israel/.vim/symlinks/csv/ftdetect/csv.vim
363.509  000.032  000.032: sourcing /Users/israel/.vim/symlinks/efmc/ftdetect/efmc.vim
363.890  000.042  000.042: sourcing /Users/israel/.vim/symlinks/peg/ftdetect/peg.vim
364.065  000.047  000.047: sourcing /Users/israel/.vim/symlinks/puppet/ftdetect/puppet.vim
364.306  000.044  000.044: sourcing /Users/israel/.vim/symlinks/slimv/ftdetect/clojure.vim
364.874  000.227  000.227: sourcing /Users/israel/.vim/symlinks/vimoutliner/ftdetect/votl.vim
365.070  000.057  000.057: sourcing /Users/israel/.vim/symlinks/vimpeg/ftdetect/vimpeg.vim
365.372  000.043  000.043: sourcing /Users/israel/.vim/symlinks/xptemplate/ftdetect/xptemplate.detect.vim
365.578  000.045  000.045: sourcing /Users/israel/.vim/ftdetect/gofiletype.vim
365.730  000.046  000.046: sourcing /opt/local/share/vim/vimfiles/ftdetect/tmux.vim
365.975  025.975  024.772: sourcing /opt/local/share/vim/vim74/filetype.vim
367.172  000.067  000.067: sourcing /opt/local/share/vim/vim74/ftplugin.vim
368.431  000.060  000.060: sourcing /opt/local/share/vim/vim74/indent.vim
372.853  000.404  000.404: sourcing /opt/local/share/vim/vim74/syntax/syncolor.vim
374.368  000.297  000.297: sourcing /opt/local/share/vim/vim74/syntax/syncolor.vim
377.996  007.575  006.874: sourcing /Users/israel/.vim/symlinks/solarized/colors/solarized.vim
379.259  009.649  002.074: sourcing /opt/local/share/vim/vim74/syntax/synload.vim
379.311  010.719  001.070: sourcing /opt/local/share/vim/vim74/syntax/syntax.vim
381.162  000.520  000.520: sourcing /Users/israel/.vim/stl_bloated.vim
384.434  000.299  000.299: sourcing /opt/local/share/vim/vim74/syntax/syncolor.vim
386.074  000.298  000.298: sourcing /opt/local/share/vim/vim74/syntax/syncolor.vim
389.764  007.732  007.135: sourcing /Users/israel/.vim/symlinks/solarized/colors/solarized.vim
394.265  001.002  001.002: sourcing /opt/local/share/vim/vim74/macros/matchit.vim
395.590  000.280  000.280: sourcing /opt/local/share/vim/vim74/macros/editexisting.vim
472.398  466.149  412.760: sourcing $HOME/.vimrc
472.412  000.264: sourcing vimrc file(s)
473.949  001.244  001.244: sourcing /Users/israel/.vim/bundle/abolish/plugin/abolish.vim
474.444  000.092  000.092: sourcing /Users/israel/.vim/bundle/argfuljuggler/plugin/argful_juggler.vim
474.880  000.209  000.209: sourcing /Users/israel/.vim/bundle/bisectly/plugin/bisectly.vim
475.651  000.556  000.556: sourcing /Users/israel/.vim/bundle/cleopatra/plugin/Cleopatra.vim
476.127  000.244  000.244: sourcing /Users/israel/.vim/bundle/crunch/plugin/crunch.vim
477.101  000.420  000.420: sourcing /Users/israel/.vim/bundle/ctrlp/autoload/ctrlp/mrufiles.vim
477.471  001.120  000.700: sourcing /Users/israel/.vim/bundle/ctrlp/plugin/ctrlp.vim
480.566  000.310  000.310: sourcing /Users/israel/.vim/symlinks/repeat/autoload/repeat.vim
481.312  000.040  000.040: sourcing /Users/israel/.vim/symlinks/repeat/autoload/repeat.vim
481.364  003.588  003.238: sourcing /Users/israel/.vim/bundle/fanfingtastic/plugin/fanfingtastic.vim
486.568  004.993  004.993: sourcing /Users/israel/.vim/bundle/fugitive/plugin/fugitive.vim
487.286  000.349  000.349: sourcing /Users/israel/.vim/bundle/markmywords/plugin/markmywords.vim
487.723  000.227  000.227: sourcing /Users/israel/.vim/bundle/nexus/plugin/nexus.vim
488.423  000.419  000.419: sourcing /Users/israel/.vim/bundle/porter-stem/plugin/porter-stem.vim
488.862  000.242  000.242: sourcing /Users/israel/.vim/bundle/rng/plugin/rng.vim
490.905  001.787  001.787: sourcing /Users/israel/.vim/bundle/search_party/plugin/SearchParty.vim
491.782  000.647  000.647: sourcing /Users/israel/.vim/bundle/signify/plugin/signify.vim
492.728  000.155  000.155: sourcing /Users/israel/.vim/bundle/vimregstyle/autoload/extended_regex.vim
493.214  001.208  001.053: sourcing /Users/israel/.vim/bundle/sintax/plugin/sintax.vim
493.748  000.318  000.318: sourcing /Users/israel/.vim/bundle/skybison/plugin/skybison.vim
494.242  000.266  000.266: sourcing /Users/israel/.vim/bundle/sleuth/plugin/sleuth.vim
494.553  000.116  000.116: sourcing /Users/israel/.vim/bundle/startify/plugin/startify.vim
495.039  000.286  000.286: sourcing /Users/israel/.vim/bundle/switch/plugin/switch.vim
495.983  000.750  000.750: sourcing /Users/israel/.vim/bundle/taglist/plugin/taglist.vim
498.027  001.364  001.364: sourcing /Users/israel/.vim/bundle/tlib/plugin/02tlib.vim
498.075  001.886  000.522: sourcing /Users/israel/.vim/bundle/tcommand/plugin/tcommand.vim
498.293  000.022  000.022: sourcing /Users/israel/.vim/bundle/tlib/plugin/02tlib.vim
500.542  001.610  001.610: sourcing /Users/israel/.vim/bundle/vim-addon-manager/autoload/vam.vim
566.872  068.340  066.730: sourcing /Users/israel/.vim/bundle/vim-addon-manager-known-repositories/plugin/vim-addon-manager-known-repositories.vim
567.268  000.097  000.097: sourcing /Users/israel/.vim/bundle/vimazing/plugin/vimazing.vim
567.622  000.152  000.152: sourcing /Users/israel/.vim/bundle/vimcallgraph/plugin/vimcallgraph.vim
568.057  000.176  000.176: sourcing /Users/israel/.vim/bundle/vimdictive/plugin/vimdict.vim
568.638  000.518  000.518: sourcing /Users/israel/.vim/bundle/vimdictive/plugin/vimdictive.vim
568.911  000.070  000.070: sourcing /Users/israel/.vim/bundle/vimlispy/plugin/vimlispy.vim
569.870  000.083  000.083: sourcing /Users/israel/.vim/bundle/vimpeg_parser_csv/autoload/csv.vim
571.231  000.415  000.415: sourcing /Users/israel/.vim/symlinks/vimpeg/autoload/vimpeg.vim
575.081  005.936  005.438: sourcing /Users/israel/.vim/bundle/vimpeg_parser_csv/plugin/vimpeg_parser_csv.vim
575.489  000.140  000.140: sourcing /Users/israel/.vim/bundle/vimregstyle/plugin/extended_regex.vim
576.115  000.573  000.573: sourcing /Users/israel/.vim/bundle/vimregstyle/plugin/vrs.vim
576.631  000.314  000.314: sourcing /Users/israel/.vim/bundle/visual-objects/plugin/search_objects.vim
576.980  000.149  000.149: sourcing /Users/israel/.vim/bundle/visualrepeat/plugin/visualrepeat.vim
577.437  000.263  000.263: sourcing /Users/israel/.vim/symlinks/area41/plugin/area41.vim
577.700  000.050  000.050: sourcing /Users/israel/.vim/symlinks/calc/plugin/calculator.vim
577.969  000.087  000.087: sourcing /Users/israel/.vim/symlinks/csv/plugin/csv.vim
579.923  000.725  000.725: sourcing /Users/israel/.vim/symlinks/delimitMate/autoload/delimitMate.vim
584.135  005.970  005.245: sourcing /Users/israel/.vim/symlinks/delimitMate/plugin/delimitMate.vim
584.380  000.054  000.054: sourcing /Users/israel/.vim/symlinks/efmc/plugin/efmc.vim
584.899  000.326  000.326: sourcing /Users/israel/.vim/symlinks/extradite/plugin/extradite.vim
603.710  015.414  015.414: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor.vim
606.492  018.975  003.561: sourcing /Users/israel/.vim/symlinks/frawor/autoload/frawor.vim
610.405  023.483  004.508: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/autocommands.vim
612.556  002.082  002.082: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/base64.vim
624.323  005.000  005.000: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/resources.vim
626.928  011.464  006.464: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/decorators.vim
643.314  005.937  005.937: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/constructor.vim
651.737  006.757  006.757: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/topconstructs.vim
673.435  008.967  008.967: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/os.vim
685.411  009.805  009.805: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/signs.vim
690.737  031.444  012.672: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/intfuncs.vim
694.657  041.352  009.908: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/parser.vim
699.913  067.279  013.233: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/compiler.vim
703.172  074.895  007.616: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc.vim
706.726  094.108  007.749: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/checks.vim
719.050  012.246  012.246: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/commands.vim
732.680  013.560  013.560: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/decorators/altervars.vim
732.895  000.150  000.150: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/decorators.vim
747.698  014.742  014.742: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/functions.vim
748.108  000.324  000.324: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/compiler.vim
748.382  000.194  000.194: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/constructor.vim
748.713  000.252  000.252: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/intfuncs.vim
749.048  000.256  000.256: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/parser.vim
749.319  000.192  000.192: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc/topconstructs.vim
749.624  000.227  000.227: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/fwc.vim
763.116  013.423  013.423: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/history.vim
778.004  014.833  014.833: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/lua.vim
802.830  013.631  013.631: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/options.vim
808.873  030.805  017.174: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/mappings.vim
809.078  000.145  000.145: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/options.vim
809.286  000.148  000.148: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/os.vim
821.604  012.265  012.265: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/perl.vim
834.962  013.300  013.300: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/python.vim
835.150  000.130  000.130: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/resources.vim
857.133  021.929  021.929: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/ruby.vim
857.503  000.267  000.267: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/signs.vim
875.660  018.068  018.068: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/table.vim
889.172  013.427  013.427: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor/tcl.vim
889.277  000.034  000.034: sourcing /Users/israel/.vim/symlinks/frawor/plugin/frawor.vim
889.568  000.064  000.064: sourcing /Users/israel/.vim/symlinks/fugitive/plugin/fugitive.vim
890.474  000.718  000.718: sourcing /Users/israel/.vim/symlinks/gitv/plugin/gitv.vim
890.776  000.112  000.112: sourcing /Users/israel/.vim/symlinks/gundo/plugin/gundo.vim
891.291  000.134  000.134: sourcing /Users/israel/.vim/symlinks/lh-vim/plugin/let.vim
891.467  000.123  000.123: sourcing /Users/israel/.vim/symlinks/lh-vim/plugin/lhvl.vim
893.127  000.596  000.596: sourcing /Users/israel/.vim/symlinks/lh-vim/autoload/lh/menu.vim
893.604  002.076  001.480: sourcing /Users/israel/.vim/symlinks/lh-vim/plugin/ui-functions.vim
893.805  000.146  000.146: sourcing /Users/israel/.vim/symlinks/lh-vim/plugin/words_tools.vim
894.590  000.588  000.588: sourcing /Users/israel/.vim/symlinks/mailapp/plugin/MailApp.vim
902.463  007.665  007.665: sourcing /Users/israel/.vim/symlinks/nerdcommenter/plugin/NERD_commenter.vim
906.126  001.828  001.828: sourcing /Users/israel/.vim/symlinks/nerdtree/autoload/nerdtree.vim
908.837  000.807  000.807: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/path.vim
909.806  000.262  000.262: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/menu_controller.vim
910.680  000.200  000.200: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/menu_item.vim
911.563  000.222  000.222: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/key_map.vim
912.645  000.407  000.407: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/bookmark.vim
913.922  000.572  000.572: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/tree_file_node.vim
915.296  000.669  000.669: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/tree_dir_node.vim
916.303  000.337  000.337: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/opener.vim
917.440  000.450  000.450: sourcing /Users/israel/.vim/symlinks/nerdtree/lib/nerdtree/creator.vim
940.882  000.239  000.239: sourcing /Users/israel/.vim/symlinks/nerdtree/nerdtree_plugin/exec_menuitem.vim
941.639  000.688  000.688: sourcing /Users/israel/.vim/symlinks/nerdtree/nerdtree_plugin/fs_menu.vim
942.844  040.098  033.417: sourcing /Users/israel/.vim/symlinks/nerdtree/plugin/NERD_tree.vim
944.308  000.038  000.038: sourcing /opt/local/share/vim/vim74/filetype.vim
945.343  000.034  000.034: sourcing /opt/local/share/vim/vim74/ftplugin.vim
946.582  000.039  000.039: sourcing /opt/local/share/vim/vim74/filetype.vim
947.615  000.033  000.033: sourcing /opt/local/share/vim/vim74/indent.vim
949.456  006.243  006.099: sourcing /Users/israel/.vim/symlinks/slimv/plugin/paredit.vim
951.028  000.167  000.167: sourcing /Users/israel/.vim/symlinks/vim-addon-mw-utils/autoload/funcref.vim
952.277  002.534  002.367: sourcing /Users/israel/.vim/symlinks/snipmate/plugin/snipMate.vim
952.425  000.093  000.093: sourcing /Users/israel/.vim/symlinks/snipmate/plugin/snipMateInterface.vim
953.369  000.692  000.692: sourcing /Users/israel/.vim/symlinks/snippetbar/plugin/SnippetsBar.vim
954.613  001.018  001.018: sourcing /Users/israel/.vim/symlinks/surround/plugin/surround.vim
955.216  000.405  000.405: sourcing /Users/israel/.vim/symlinks/tabular/plugin/Tabular.vim
955.964  000.554  000.554: sourcing /Users/israel/.vim/symlinks/tagbar/plugin/tagbar.vim
956.571  000.396  000.396: sourcing /Users/israel/.vim/symlinks/template/plugin/templates.vim
957.031  000.267  000.267: sourcing /Users/israel/.vim/symlinks/transpose-words/plugin/transpose_words.vim
958.497  000.223  000.223: sourcing /Users/israel/.vim/symlinks/vim-traitor/autoload/traitor.vim
960.212  000.115  000.115: sourcing /Users/israel/.vim/symlinks/vim-traitor/autoload/traits/debug.vim
960.297  003.022  002.684: sourcing /Users/israel/.vim/symlinks/vim-traitor/plugin/traitor.vim
960.748  000.163  000.163: sourcing /Users/israel/.vim/symlinks/vimpeg/plugin/vimpeg.vim
962.513  000.434  000.434: sourcing /Users/israel/.vim/symlinks/vimple/autoload/vimple/ls.vim
963.939  000.277  000.277: sourcing /Users/israel/.vim/symlinks/vimple/autoload/vimple.vim
965.465  000.183  000.183: sourcing /Users/israel/.vim/symlinks/vimple/autoload/vimple/highlight.vim
989.356  000.179  000.179: sourcing /Users/israel/.vim/symlinks/vimple/autoload/vimple/scriptnames.vim
998.253  000.189  000.189: sourcing /Users/israel/.vim/symlinks/vimple/autoload/vimple/version.vim
1001.913  000.186  000.186: sourcing /Users/israel/.vim/symlinks/vimple/autoload/vimple/marks.vim
1002.663  042.697  041.249: sourcing /Users/israel/.vim/symlinks/vimple/plugin/vimple.vim
1005.719  002.841  002.841: sourcing /Users/israel/.vim/symlinks/vimpoint/plugin/vimpoint.vim
1006.339  000.327  000.327: sourcing /Users/israel/.vim/symlinks/vimregex/plugin/VimRegEx.vim
1006.481  000.085  000.085: sourcing /Users/israel/.vim/symlinks/vimregex/plugin/vsutil.vim
1007.085  000.311  000.311: sourcing /Users/israel/.vim/symlinks/whitelines/plugin/whitelines.vim
1010.075  000.393  000.393: sourcing /Users/israel/.vim/symlinks/xptemplate/autoload/XPT.vim
1010.684  002.015  001.622: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/FiletypeScope.vim
1011.298  000.558  000.558: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/FilterValue.vim
1012.749  000.350  000.350: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1013.738  002.377  002.027: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/MapSaver.vim
1014.372  000.578  000.578: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/RenderContext.vim
1015.450  000.016  000.016: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1016.068  001.641  001.625: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/SettingSwitch.vim
1016.198  000.078  000.078: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/SnippetScope.vim
1016.263  000.017  000.017: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1016.387  000.077  000.077: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/FiletypeScope.class.vim
1016.510  000.078  000.078: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/FilterValue.class.vim
1016.634  000.080  000.080: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/MapSaver.class.vim
1016.758  000.080  000.080: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/mapstack.vim
1016.883  000.081  000.081: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/SettingSwitch.class.vim
1017.008  000.081  000.081: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/SnippetScope.class.vim
1017.141  000.088  000.088: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpclass.vim
1018.280  000.021  000.021: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1019.539  002.343  002.322: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpmark.vim
1019.674  000.083  000.083: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpop.test.vim
1020.777  000.023  000.023: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1021.832  000.022  000.022: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/SettingSwitch.vim
1022.863  000.024  000.024: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/MapSaver.vim
1023.901  004.171  004.102: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpopup.vim
1025.526  000.026  000.026: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1026.481  000.017  000.017: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpmark.vim
1027.526  000.023  000.023: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/SettingSwitch.vim
1027.887  003.925  003.859: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpreplace.vim
1031.246  000.025  000.025: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1032.487  002.276  002.251: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.conf.vim
1033.430  000.026  000.026: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1035.493  000.026  000.026: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1036.147  001.711  001.685: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.util.vim
1037.128  000.018  000.018: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpreplace.vim
1038.524  000.036  000.036: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpmark.vim
1040.022  000.027  000.027: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpopup.vim
1041.392  000.036  000.036: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/MapSaver.vim
1042.645  000.034  000.034: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/SettingSwitch.vim
1044.065  000.039  000.039: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/FiletypeScope.vim
1045.472  000.037  000.037: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/FilterValue.vim
1047.842  000.034  000.034: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/RenderContext.vim
1051.953  022.936  018.662: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.vim
1052.392  024.444  001.508: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xpt.plugin.highlight.vim
1052.481  000.017  000.017: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.conf.vim
1053.693  000.028  000.028: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/debug.vim
1054.762  000.030  000.030: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/FiletypeScope.vim
1055.808  000.028  000.028: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/classes/FilterValue.vim
1056.835  000.015  000.015: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.util.vim
1057.814  000.018  000.018: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.vim
1058.413  005.872  005.753: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.parser.vim
1058.480  000.015  000.015: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.util.vim
1058.552  000.018  000.018: sourcing /Users/israel/.vim/symlinks/xptemplate/plugin/xptemplate.vim
1059.329  000.129  000.129: sourcing /opt/local/share/vim/vim74/plugin/getscriptPlugin.vim
1059.745  000.370  000.370: sourcing /opt/local/share/vim/vim74/plugin/gzip.vim
1060.093  000.301  000.301: sourcing /opt/local/share/vim/vim74/plugin/matchparen.vim
1060.849  000.708  000.708: sourcing /opt/local/share/vim/vim74/plugin/netrwPlugin.vim
1060.959  000.051  000.051: sourcing /opt/local/share/vim/vim74/plugin/rrhelper.vim
1061.090  000.076  000.076: sourcing /opt/local/share/vim/vim74/plugin/spellfile.vim
1061.395  000.250  000.250: sourcing /opt/local/share/vim/vim74/plugin/tarPlugin.vim
1061.636  000.183  000.183: sourcing /opt/local/share/vim/vim74/plugin/tohtml.vim
1061.939  000.247  000.247: sourcing /opt/local/share/vim/vim74/plugin/vimballPlugin.vim
1062.304  000.298  000.298: sourcing /opt/local/share/vim/vim74/plugin/zipPlugin.vim
1062.000  000.362  000.362: sourcing /Users/israel/.vim/symlinks/snipmate/after/plugin/snipMate.vim
1064.682  000.404  000.404: sourcing /Users/israel/.vim/symlinks/tabular/autoload/tabular.vim
1067.805  004.598  004.194: sourcing /Users/israel/.vim/symlinks/tabular/after/plugin/TabularMaps.vim
1067.815  023.367: loading plugins
1067.821  000.006: inits 3
1068.649  000.828: reading viminfo
1068.682  000.033: setting raw mode
1068.694  000.012: start termcap
1068.763  000.069: clearing screen
1089.108  000.964  000.964: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/_common/inlineComplete.xpt.vim
1093.833  001.582  001.582: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/_common/common.bracketcmpl.xpt.vim
1094.072  000.128  000.128: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/_common/common.path.xpt.vim
1100.924  017.859  015.185: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/_common/common.xpt.vim
1101.333  021.666  003.807: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/markdown/markdown.xpt.vim
1111.112  000.177  000.177: sourcing /Users/israel/.vim/symlinks/snipmate/ftplugin/html_snip_helper.vim
1112.574  000.107  000.107: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/html/eruby.xpt.vim
1112.777  000.123  000.123: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/html/html.ftdetect.vim
1113.301  000.433  000.433: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/html/html.xpt.vim
1113.491  000.107  000.107: sourcing /Users/israel/.vim/symlinks/xptemplate/ftplugin/html/php.xpt.vim
1114.139  000.391  000.391: sourcing /opt/local/share/vim/vim74/ftplugin/html.vim
1114.920  013.311  011.973: sourcing /opt/local/share/vim/vim74/ftplugin/markdown.vim
1128.070  000.986  000.986: sourcing /opt/local/share/vim/vim74/syntax/javascript.vim
1134.199  004.825  004.825: sourcing /opt/local/share/vim/vim74/syntax/vb.vim
1146.061  010.772  010.772: sourcing /opt/local/share/vim/vim74/syntax/css.vim
1148.580  027.982  011.399: sourcing /opt/local/share/vim/vim74/syntax/html.vim
1149.652  030.077  002.095: sourcing /opt/local/share/vim/vim74/syntax/markdown.vim
1259.442  000.338  000.338: sourcing /Users/israel/.vim/bundle/signify/autoload/sy.vim
1260.372  000.547  000.547: sourcing /Users/israel/.vim/bundle/signify/autoload/sy/repo.vim
1260.857  000.136  000.136: sourcing /Users/israel/.vim/bundle/signify/autoload/sy/util.vim
1304.050  169.212: opening buffers
1305.241  000.631  000.631: sourcing /Users/israel/.vim/bundle/ctrlp/autoload/ctrlp/utils.vim
1309.117  004.436: BufEnter autocommands
1309.121  000.004: editing files in windows


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.009  000.009: --- VIM STARTING ---
000.126  000.117: Allocated generic buffers
000.676  000.550: locale set
000.684  000.008: clipboard setup
000.690  000.006: window checked
001.403  000.713: inits 1
001.840  000.437: parsing arguments
001.846  000.006: expanding arguments
005.275  003.429: shell init
005.551  000.276: Termcap init
005.571  000.020: inits 2
005.735  000.164: init highlight
006.294  000.073  000.073: sourcing /opt/local/share/vim/vim74/ftoff.vim
007.445  001.012  001.012: sourcing /Users/israel/.vim/bundle/pathogen/autoload/pathogen.vim
007.606  000.037  000.037: sourcing /opt/local/share/vim/vim74/ftoff.vim
346.685  004.576  004.576: sourcing /Users/israel/.vim/symlinks/solarized/colors/solarized.vim
370.690  000.054  000.054: sourcing /Users/israel/.vim/bundle/io/ftdetect/io.vim
371.022  000.057  000.057: sourcing /Users/israel/.vim/bundle/sintax/ftdetect/sintax.vim
371.641  000.052  000.052: sourcing /Users/israel/.vim/bundle/vimlispy/ftdetect/vimlispy.vim
371.910  000.134  000.134: sourcing /Users/israel/.vim/bundle/vimoutliner/ftdetect/votl.vim
372.162  000.054  000.054: sourcing /Users/israel/.vim/bundle/vimregstyle/ftdetect/vrs.vim
372.568  000.167  000.167: sourcing /Users/israel/.vim/symlinks/asciidoc/ftdetect/asciidoc_filetype.vim
373.119  000.169  000.169: sourcing /Users/israel/.vim/symlinks/csv/ftdetect/csv.vim
373.313  000.037  000.037: sourcing /Users/israel/.vim/symlinks/efmc/ftdetect/efmc.vim
373.662  000.040  000.040: sourcing /Users/israel/.vim/symlinks/peg/ftdetect/peg.vim
373.829  000.041  000.041: sourcing /Users/israel/.vim/symlinks/puppet/ftdetect/puppet.vim
374.098  000.074  000.074: sourcing /Users/israel/.vim/symlinks/slimv/ftdetect/clojure.vim
374.776  000.266  000.266: sourcing /Users/israel/.vim/symlinks/vimoutliner/ftdetect/votl.vim
